rare_species_id,image_path,is_animal
1177a1f7-2559-4216-8001-997191dcd8be,29679332_23668991_noanimalcrop.jpg,0
f88ac15a-87f5-463a-a757-1493a37c2401,20811697_45517661_noanimalcrop.jpg,0
979fbbd3-c96f-41e5-950b-35d85bdf44e4,29995046_45512066_noanimalcrop.jpg,0
22156a3a-b541-4669-b2fc-bf1592a3e722,22240815_45517756_noanimalcrop.jpg,0
d1546303-0176-4e25-8e43-06d5e34fcede,20315199_46561012_noanimalcrop.jpg,0
e65404f0-b9cf-43f0-872c-a55e86620388,21013701_816079_noanimalcrop.jpg,0
205a8d6f-0e4a-4645-a5d0-d60efc226df5,22753141_1048330_noanimalcrop.jpg,0
c62dd560-5ee4-4626-bfcd-fc9f6f2618ff,20280457_45517790_noanimalcrop.jpg,0
f93fd630-c688-4572-9f6c-008813f48bc5,22222310_45511297_noanimalcrop.jpg,0
90cf3774-110a-4b56-95b4-cf3a78971eb8,21684281_124135_noanimalcrop.jpg,0
6b02e7bc-540f-4edc-9d5c-8399aff37905,20071640_46559814_noanimalcrop.jpg,0
c5f3e8f3-71da-4706-aa06-a0af8b7f9b42,30052476_308387_noanimalcrop.jpg,0
61a21246-0198-484c-89c0-1ad3d156fac1,20154088_46559748_noanimalcrop.jpg,0
e09817a8-084f-47e1-b9a9-24040a24056e,22753133_1048330_noanimalcrop.jpg,0
5f9a0864-f335-4cae-abc4-fa0d24e20120,29550123_45511093_noanimalcrop.jpg,0
50cafbdc-560b-4139-8955-da4675d3f8da,21686383_327547_noanimalcrop.jpg,0
fc79ad9e-1ff6-4a7b-91c2-9b4ecd74012b,22245703_45517731_noanimalcrop.jpg,0
3a06c59e-e97f-4cc9-a79d-e306cfc41244,21658223_332015_noanimalcrop.jpg,0
6803b8ee-0a9e-4b7b-9409-365cd03f85c5,29014744_328076_noanimalcrop.jpg,0
92b21f36-643a-415b-a5ac-fe4cde6c8103,22308494_1019469_noanimalcrop.jpg,0
af1662f6-9913-4074-83d2-d56830881abc,20350849_1055105_noanimalcrop.jpg,0
44804053-32ff-430c-b6d2-5753714f3526,21361951_1065067_noanimalcrop.jpg,0
09c52ad2-4a6a-49e9-bb73-6db5147bd4b8,12282793_1050315_noanimalcrop.jpg,0
dc9035b9-a559-4420-878f-3e8cb1cf6a8b,8777107_331513_noanimalcrop.jpg,0
76f5b2da-8778-4592-8a0e-3f82a28d289d,22140494_311432_noanimalcrop.jpg,0
6691406e-24d7-4fdd-9b7e-3d4381d8b51f,20009740_45514697_noanimalcrop.jpg,0
516c8b78-d22b-41a5-a134-92111273a049,29102502_46560555_noanimalcrop.jpg,0
6ffe6bab-105a-496e-a647-b357e4cb0df9,21442008_46516728_noanimalcrop.jpg,0
a6266be0-fd34-4a13-b880-094b7630a63b,20631140_326355_noanimalcrop.jpg,0
962711b2-f169-4f61-9f1a-4071572bc868,20817757_790997_noanimalcrop.jpg,0
f520d227-70f3-4cdf-8986-edefc3667031,5471999_328497_noanimalcrop.jpg,0
c7681d9b-eac5-486f-89c9-c7c1a4a7bd69,20944089_45518794_noanimalcrop.jpg,0
604f9c91-3e62-40e5-9a81-97c4d7738534,29922344_914531_noanimalcrop.jpg,0
33996063-9a74-436a-a2a6-448e9d534c15,30089647_45510548_noanimalcrop.jpg,0
960a7d6b-21d5-4a23-bf35-c4f624b58fdd,28261327_45276299_noanimalcrop.jpg,0
5ce528cc-aa2b-4c0c-b53f-da0a3aaa7592,20239910_4453917_noanimalcrop.jpg,0
bdc083d2-9fd0-46fb-8c2f-49d96ce518bc,29470320_46563153_noanimalcrop.jpg,0
d1af6af1-710c-42af-b2e7-e0533cd4f4f7,20765377_1064877_noanimalcrop.jpg,0
7715b1f8-8ee8-400a-9566-a1bf5349b414,21543544_46578271_noanimalcrop.jpg,0
42cf89be-e57d-4e55-97b1-e5d38b97730b,29345769_324407_noanimalcrop.jpg,0
1ce88a74-3d85-43d4-acdd-6ae3395ce07d,14232864_45517790_noanimalcrop.jpg,0
7c7cf5ea-8447-4cf3-9879-8a91392a344d,22281496_324405_noanimalcrop.jpg,0
2a0a2067-b528-4907-8be3-430fd8eeea06,14180249_46560310_noanimalcrop.jpg,0
ec8b612e-3b55-46e3-8101-985a2bb34c38,20298407_4792502_noanimalcrop.jpg,0
40a16360-c531-4f17-b5a9-33e09127859d,21507323_47045523_noanimalcrop.jpg,0
242e6896-1a0e-4c10-9f13-5c9c5e607014,8862863_1056842_noanimalcrop.jpg,0
303bd937-6ddf-47dc-8501-19c315966af3,28417666_1048218_noanimalcrop.jpg,0
69c6cfe9-d6af-45d0-a10a-17f817231793,20093557_1018900_noanimalcrop.jpg,0
587c8ea6-85a9-4ceb-8c56-7e3989f77b29,22519443_914532_noanimalcrop.jpg,0
f26cfc5d-9676-4468-b139-60ed50fa1958,30112819_45517661_noanimalcrop.jpg,0
d55a4028-9d74-419c-b65d-e582611674bc,21360912_45512248_noanimalcrop.jpg,0
63e03d68-8cbb-438b-a7e0-4b55857e85ef,29010396_4453917_noanimalcrop.jpg,0
22b34136-b07d-410d-a803-9ccac4a70a2c,21055056_45518587_noanimalcrop.jpg,0
11000116-d78a-49d9-be0d-871327d1d137,21824697_45517999_noanimalcrop.jpg,0
0d785359-a630-4337-b09d-85d3c6950de4,22894720_1047771_noanimalcrop.jpg,0
a48d301e-fa58-41cc-bf55-49abf18b925d,29014313_323908_noanimalcrop.jpg,0
85e441e8-33f6-410f-ab64-6b190ab7c4b9,29911904_132324_noanimalcrop.jpg,0
102f744b-5af7-4cfb-86f8-4912e880bf1b,29321338_326355_noanimalcrop.jpg,0
3b8a688a-35a5-48a4-a127-32e0b3606d30,22888804_1048218_noanimalcrop.jpg,0
1faf751f-b8ab-44b7-84be-a2b0c5020828,28209895_45510504_noanimalcrop.jpg,0
ed9ed64f-ee68-425e-953d-f3bd47d90965,28861443_46473747_noanimalcrop.jpg,0
c0f5f544-f2b3-4465-ae43-84faf72553f6,28905197_323886_noanimalcrop.jpg,0
637d1b19-577d-4e09-a163-4e0e42d83053,30059155_328029_noanimalcrop.jpg,0
b1351fd8-4384-4720-890e-3285bc6d3619,29651591_47045523_noanimalcrop.jpg,0
24ee2d14-5d8a-404a-b33d-19707fd4707e,20854050_792821_noanimalcrop.jpg,0
9ab4216f-bdca-4bf7-be7c-45758efde39a,22743115_1048224_noanimalcrop.jpg,0
0e5e98fd-8683-4ce4-94e1-c73c919cf671,20854052_792821_noanimalcrop.jpg,0
29e1f2d0-2665-470e-9f94-c76c888c4794,22662191_45511624_noanimalcrop.jpg,0
d7fadd73-f7ad-45e4-9439-c30e33859f74,28928663_45518912_noanimalcrop.jpg,0
44c0a831-e426-49a5-ae9f-50bdc78c5625,8768365_331481_noanimalcrop.jpg,0
3dd38d1f-d3ce-4cb7-817a-a3b6f00139a0,21684274_124135_noanimalcrop.jpg,0
5144b865-cce8-4bce-9422-e1b96a7477d4,22301481_45512251_noanimalcrop.jpg,0
058f7828-5640-4ba2-b2ba-200b3724a015,29887427_1048944_noanimalcrop.jpg,0
540fa07a-741c-43fa-a32d-1d8b47d58dad,8924085_1019162_noanimalcrop.jpg,0
48968831-3b0c-47d2-86b6-7b9549a14494,29476908_1065067_noanimalcrop.jpg,0
d3e04403-032c-450b-9adf-ce034d79f6c1,8924090_1019162_noanimalcrop.jpg,0
8badc14a-6016-4463-938f-38556486b66f,13600049_45511093_noanimalcrop.jpg,0
b03df7ca-f071-47a5-9f8b-12747c76d0aa,21744554_1039032_noanimalcrop.jpg,0
a96877a9-99c2-4d53-bf86-3210fedc939c,22567537_323886_noanimalcrop.jpg,0
6e4a963b-4b8d-46d9-8610-eb669256296e,8777084_331513_noanimalcrop.jpg,0
50fcecad-0e9a-4243-937e-851c5a3d032a,21375099_118008_noanimalcrop.jpg,0
fdb3114d-86d6-4c3c-a218-7f81893655fc,21001017_46581467_noanimalcrop.jpg,0
2428ee76-ca8e-47b6-8e47-84f99da1a175,21001021_46581467_noanimalcrop.jpg,0
916d0b84-7416-4746-95b2-af1a85e7f731,29321330_326355_noanimalcrop.jpg,0
ac66a04d-2465-4e73-bf6d-1c53354e16b1,2747305_46559311_noanimalcrop.jpg,0
410b5e21-f345-465d-bddb-0b8edd9dae33,20093568_1018900_noanimalcrop.jpg,0
68141704-f9cf-492a-b9d3-0a8aaa37752a,8768362_331481_noanimalcrop.jpg,0
a4915f08-ab36-44cf-9707-1f4c6cb27ff9,29904429_1018725_noanimalcrop.jpg,0
ddab8f7e-de19-4f82-9548-2d31bc53a9ac,21361959_1065067_noanimalcrop.jpg,0
ab8922a3-7834-4ed9-9cf7-68b2af11c238,22248388_45512569_noanimalcrop.jpg,0
667bbebe-4778-47a3-b2f1-bd15ec9948d2,20350841_1055105_noanimalcrop.jpg,0
c943a487-6705-42e1-8980-1ec7cf85ec2c,11811_45513542_noanimalcrop.jpg,0
cf4d0695-ca27-4c20-a9c3-4ee0424019ec,21917760_46559948_noanimalcrop.jpg,0
cdd33435-2091-43b2-8312-d8c8deafe56b,21507318_47045523_noanimalcrop.jpg,0
e7f48775-49dd-43a2-b473-9dfb144f15d2,22292568_47048632_noanimalcrop.jpg,0
4ecbf472-ae99-4ae1-b35d-542bfcadff10,20769929_1050315_noanimalcrop.jpg,0
ae6ad8ab-0e8b-4b6e-a1ee-7b5392b886b8,21070531_129474_noanimalcrop.jpg,0
5b83ce9c-37e5-4681-b179-5fc46d1a5c84,29792847_4520624_noanimalcrop.jpg,0
ee371500-f467-4968-97d7-6b48719b6b45,21847566_1065348_noanimalcrop.jpg,0
51f379d5-6040-4fd3-acac-292a1408972b,8875094_311570_noanimalcrop.jpg,0
44169b15-e747-40b1-a611-b2d231018bfc,24576328_205714_noanimalcrop.jpg,0
92410979-7b3f-42e9-bbe7-4fe7621ceb0a,20642998_46560177_noanimalcrop.jpg,0
923d0b4f-e593-4043-9921-85359faa1a79,29574296_45511297_noanimalcrop.jpg,0
1312ceb6-8706-44d6-98c2-99465883e968,22078999_46560977_noanimalcrop.jpg,0
f3e997d0-3b60-4c91-969c-d09f0aad3a23,20811098_46559307_noanimalcrop.jpg,0
d5bf5832-2899-4b73-ba30-0202ce753cec,20339459_46559787_noanimalcrop.jpg,0
0225a5f1-7ee7-418b-908e-2a7d230a6730,29911930_132324_noanimalcrop.jpg,0
3f9e8fd4-8c45-49c9-a4a3-d4a4caf12597,20459145_45276459_noanimalcrop.jpg,0
6102620e-ec82-4493-a8b0-4348554701cc,21723997_46559790_noanimalcrop.jpg,0
fa0d76bd-bf74-4da1-807d-c11dc5d6cbd3,30112823_45517661_noanimalcrop.jpg,0
a24eec96-c554-4b30-a46d-47c1e5f2bde5,29548174_47043290_noanimalcrop.jpg,0
d8cca71b-11ac-40e3-9d73-9903746e8202,29407412_45513821_noanimalcrop.jpg,0
aa935bde-e5d7-4c86-9a53-9f50840d9594,29409398_1065369_noanimalcrop.jpg,0
df2735d1-3cae-4c21-a7e4-aad2e16b3a87,20710774_1001090_noanimalcrop.jpg,0
9359cdbb-1247-4b2a-aaaf-4dc04ffd172c,22140503_311432_noanimalcrop.jpg,0
948b9d90-26fa-4d45-b9d6-e3bc845d1169,22519449_914532_noanimalcrop.jpg,0
f9715a0d-e54a-45b5-846a-8894724a5743,21756545_46559441_noanimalcrop.jpg,0
16bb0ba2-fdbc-4f44-aa1a-e61fab60a84a,8768374_331481_noanimalcrop.jpg,0
6a9308b1-61b3-4acd-a044-1d74090e7e7b,21686393_327547_noanimalcrop.jpg,0
34451ee3-6053-4c52-a645-8dace01295fd,22401522_1055803_noanimalcrop.jpg,0
9d159036-16e9-4fef-80c0-ef78b2dd12bf,29992209_46559486_noanimalcrop.jpg,0
e66a7e5c-ef54-4ed5-844b-6c65a590311d,21071824_355546_noanimalcrop.jpg,0
36b22119-5489-4618-8aaf-946ff7de2a63,22582812_51263523_noanimalcrop.jpg,0
981ba623-208a-4af0-972f-f233a689d1c7,21411803_449393_noanimalcrop.jpg,0
17e46474-53fb-4932-8bbb-de019e63ad8b,29983589_1049138_noanimalcrop.jpg,0
405303bd-78c6-4999-9d15-de57c27a0e9e,10819494_45509269_noanimalcrop.jpg,0
daac0353-d12c-4286-89c1-a99d82f91086,21071829_355546_noanimalcrop.jpg,0
6b18ebba-5854-458f-a5ff-ae28457d66f7,22894733_1047771_noanimalcrop.jpg,0
132aa142-83bb-4471-a8eb-e6ce220d44b1,29568007_46559300_noanimalcrop.jpg,0
f1504199-3ac4-4308-9bbb-d4b36591ba2c,22308491_1019469_noanimalcrop.jpg,0
d10966a0-2c38-449f-8b2e-3c25c5e25f8a,30040827_46559206_noanimalcrop.jpg,0
3cdbb266-47e7-48d1-87ec-a4ef148c6eaf,22105014_1056984_noanimalcrop.jpg,0
ed566c48-dc7e-4d0d-ab9e-89b2ca5026ca,20617696_46559476_noanimalcrop.jpg,0
eac987e1-cc22-4d57-9048-004e1c299f4c,14162240_45513870_noanimalcrop.jpg,0
5ccadd6b-e0e3-406d-9f9d-54604a9fdb11,28914693_45514240_noanimalcrop.jpg,0
ceadabf4-ad65-4260-874d-7b63c166fdd8,30089651_45510548_noanimalcrop.jpg,0
d01bee78-dc1e-44c5-862d-6334f30f3f32,29839857_1055105_noanimalcrop.jpg,0
b887375c-64b3-485d-be7f-73833c237e14,22078987_46560977_noanimalcrop.jpg,0
dc147119-465b-4563-9231-00b1d06fd9b9,22951759_331513_noanimalcrop.jpg,0
3d86c903-e40c-495e-b808-f939b9a64eef,20845468_327936_noanimalcrop.jpg,0
c50fc621-3032-4a0d-b0f1-5621c48df7b2,30016982_1055462_noanimalcrop.jpg,0
52a5e25f-43e5-4b46-9307-1106afb74900,21684266_124135_noanimalcrop.jpg,0
5091bfbd-e89c-4f2f-9b2f-58ce06e5d864,20093562_1018900_noanimalcrop.jpg,0
400590c5-2f5b-4eeb-bbb9-d4f6165cea65,28307514_45276518_noanimalcrop.jpg,0
963eae43-8deb-481b-a23f-9ecd18ce6bfe,30031482_795456_noanimalcrop.jpg,0
72fadcfb-7650-4da2-aa1c-b13e3ad9b0f4,22189696_1035663_noanimalcrop.jpg,0
2a86af63-d7ad-4c49-a295-a1051be25857,30052472_308387_noanimalcrop.jpg,0
75835ecb-8100-4fbb-b4f7-7c01269f0314,20743479_1052882_noanimalcrop.jpg,0
fa623bef-da54-494f-b25b-9febdffdde8e,10787920_46559786_noanimalcrop.jpg,0
23dfc462-16eb-4560-bd93-a64ccc6d2497,21211326_4520624_noanimalcrop.jpg,0
57687553-d842-4b05-a5b0-96a7c97c332b,21922205_793088_noanimalcrop.jpg,0
669234b7-a0dd-4206-bfca-bcb00386730f,20769918_1050315_noanimalcrop.jpg,0
a6f86307-f32d-4dbb-aae7-5205becd38f3,22886870_1038796_noanimalcrop.jpg,0
a3ef1fc9-d6db-467f-9642-1b26f2268794,2745973_45518969_noanimalcrop.jpg,0
00854fa4-d2de-4a03-ba23-d991b4a468cb,28290806_124135_noanimalcrop.jpg,0
a5ddc2a9-2620-4d36-9854-af4ace2edf5c,29346062_1049385_noanimalcrop.jpg,0
d0a9b90c-88a0-4eb0-99fd-513f09f58c2c,22755612_46571863_noanimalcrop.jpg,0
f7bfe6bc-189a-45c1-aaa0-d930df303121,14085637_45512036_noanimalcrop.jpg,0
a2365471-ccf3-44f9-a0af-32f4bbe99066,29346057_1049385_noanimalcrop.jpg,0
85e09212-3c03-454d-b4e9-f527cccf85ec,20765369_1064877_noanimalcrop.jpg,0
c5d4ca12-a9d3-4217-b462-f967d213ea98,22308495_1019469_noanimalcrop.jpg,0
d8416e53-a9f0-47cd-9801-67fc4e78ce4b,21361963_1065067_noanimalcrop.jpg,0
d37baac7-2a50-43be-aaa4-8f1c685c7277,29468946_795274_noanimalcrop.jpg,0
4f3fb208-337d-4408-87eb-6e7b6050921b,29407541_45513821_noanimalcrop.jpg,0
162e2462-9ec3-402e-b818-66bfc47c0825,20469924_326451_noanimalcrop.jpg,0
af41b8ff-aef3-46c8-ba31-474f24800322,8973881_1048040_noanimalcrop.jpg,0
22af5be8-7710-4ee3-8925-7e32a5b89248,22137562_46559756_noanimalcrop.jpg,0
cc0d7589-42c2-4d48-b29f-39caaa7e6aa7,28219376_45276311_noanimalcrop.jpg,0
822476c0-52d0-4061-8208-22d9f930beda,29536725_1048330_noanimalcrop.jpg,0
3e03fca6-5cf2-43fd-b792-b02aa0fee3a3,22567534_323886_noanimalcrop.jpg,0
df02a74d-eec6-477d-8372-79a4ff8a5c1b,21922223_793088_noanimalcrop.jpg,0
ff4bdce9-708a-4607-ba9b-7e076e05ffd0,22574044_456490_noanimalcrop.jpg,0
cfb855fc-058d-4b67-a47d-4599dab9c2cb,14146794_1035663_noanimalcrop.jpg,0
1f22524e-c580-445b-8a64-5a89ac9d354d,2744866_449459_noanimalcrop.jpg,0
d6df5b6c-cbdb-4602-a4aa-3eb14f70efc8,20143604_331381_noanimalcrop.jpg,0
2fe5be95-1beb-4a49-a65b-eccac01036a1,20280462_45517790_noanimalcrop.jpg,0
f58114e0-a51c-42a7-85f0-b7dd8307113a,22180225_2984557_noanimalcrop.jpg,0
d2eab6c8-42c5-4d28-8375-f8f0c9dd4e29,20599603_45513966_noanimalcrop.jpg,0
54eedc49-f0c9-4de6-b416-fca4bb82136e,22501857_454868_noanimalcrop.jpg,0
2f2c2626-ca1d-45a7-9018-fa2dc1dc9662,22521691_128466_noanimalcrop.jpg,0
e9039515-0c78-4b92-aa60-317a1219d344,20515555_46563153_noanimalcrop.jpg,0
87722850-cda1-49db-80bb-2a099bbe1dae,28769269_46559948_noanimalcrop.jpg,0
01c2b85d-bebf-4523-a3ff-ea26afdc1fef,30072823_323915_noanimalcrop.jpg,0
375316c4-078f-4613-be2c-d00390ed6339,20208318_46560546_noanimalcrop.jpg,0
2f734fd7-f5e4-411e-9cd4-374e75964271,21959628_4454250_noanimalcrop.jpg,0
df10bbee-d50b-4bc6-88be-0dfb1cc54780,28513400_130707_noanimalcrop.jpg,0
74d43a3e-d253-4364-b6b4-a91f2596af21,20503493_795277_noanimalcrop.jpg,0
7829a90d-2efb-457a-8ccf-3c921d7d43b1,14155393_47045523_noanimalcrop.jpg,0
f5e8caa2-642f-449f-9d13-c5ce090249a4,21055051_45518587_noanimalcrop.jpg,0
2ea3b4ee-6a5c-463b-9eaf-f8ef59aa6ba8,29407288_128419_noanimalcrop.jpg,0
beb1a392-ec37-458f-9a15-06547707864f,8957060_46394217_noanimalcrop.jpg,0
df9c2853-8137-4e89-a35e-8b8813f0a908,29761223_1055460_noanimalcrop.jpg,0
799a3c54-6419-4347-93f1-fc79047f2b0a,29574818_45511296_noanimalcrop.jpg,0
d0601d3b-173e-4a70-bef3-bf8514c830f3,29746935_47044474_noanimalcrop.jpg,0
553ab00e-fea6-4985-9508-45d3664c5113,28493276_995017_noanimalcrop.jpg,0
1c6fff7f-3dff-4c67-870c-2e87b00bb6ed,29658969_1065063_noanimalcrop.jpg,0
53cce26c-efe1-489e-8ec0-a776b277e451,28748641_45512251_noanimalcrop.jpg,0
